Temporada,idJugador,Jugador,Equipo,Edad,PJ,Titular,Mín,Gls.,Ass,TP,TPint,TA,TR,xG,npxG,PrgC,PrgP,PrgR,Valoracion
1997-01-01,1533,John Barnes,307,33.0,5,5,441.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,27.81965865339257
1997-01-01,1132,Rui Barros,12,31.0,6,5,394.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,25.163887458295537
1997-01-01,1378,José Barroso,12,26.0,5,3,353.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,22.916696447059582
1997-01-01,31,Fabien Barthez,28,26.0,10,10,900.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,51.61945436330064
1997-01-01,1534,Warren Barton,307,28.0,4,4,349.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,22.559188786181135
1997-01-01,552,Mario Basler,3,28.0,5,3,284.0,1,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,19.801272545118827
1997-01-01,33,David Batty,307,28.0,5,5,450.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,27.870731176375212
1997-01-01,963,David Beckham,8,22.0,8,8,704.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,41.30280472080831
1997-01-01,1535,Stefan Beinlich,37,25.0,6,6,519.0,4,0.0,1.0,0.0,3,2,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,32.87583842867347
1997-01-01,1536,Emre Belözoğlu,50,16.0,2,1,38.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,6.3691990006857315
1997-01-01,1537,Ali Benarbia,28,28.0,10,9,712.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,42.0178200425652
1997-01-01,1538,Antonio Benarrivo,333,28.0,3,3,270.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,18.371241901605035
1997-01-01,1539,John Beresford,307,30.0,5,5,426.0,2,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,27.46215099251413
1997-01-01,1134,Henning Berg,8,27.0,7,5,522.0,1,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,32.26296815288185
1997-01-01,1540,Runar Berg,103,26.0,6,6,540.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,32.620475813760294
1997-01-01,1380,André Bergdølmo,103,25.0,6,6,540.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,32.620475813760294
1997-01-01,1541,Quim Berto,87,25.0,6,5,434.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,27.20678837760095
1997-01-01,1542,Beto,87,21.0,4,4,346.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,22.40597121723323
1997-01-01,1543,Serhiy Bezhenar,43,26.0,6,3,343.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,22.559188786181135
1997-01-01,1544,Manfred Binz,14,31.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1997-01-01,1545,Alessandro Birindelli,9,22.0,10,9,731.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,43.39677816309636
1997-01-01,1546,George Boateng,22,21.0,6,3,357.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,23.27420410793803
1997-01-01,1547,Robert Boateng,103,23.0,1,0,32.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,5.909546293842013
1997-01-01,1548,Marián Bochnovič,335,27.0,4,0,25.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,6.011691339807284
1997-01-01,1549,Scott Booth,14,25.0,3,0,70.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,8.565317488939053
1997-01-01,1550,Paul Bosvelt,22,27.0,6,5,465.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,28.79003659006264
1997-01-01,1551,Pascal Bovri,261,32.0,2,1,108.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,9.944275609470205
1997-01-01,1140,Harald Brattbakk,103,26.0,6,6,540.0,4,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,34.25479654920463
1997-01-01,1552,David Brocken,261,26.0,5,5,426.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,26.644990624791962
1997-01-01,1553,Giovanni van Bronckhorst,22,22.0,6,6,488.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,30.37328480252434
1997-01-01,1554,Arnold Bruggink,21,20.0,2,1,101.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,9.58676794859176
1997-01-01,1555,Gianluigi Buffon,333,19.0,6,6,540.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,32.620475813760294
1997-01-01,578,Okan Buruk,50,23.0,2,0,72.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,8.105664782095332
1997-01-01,973,Carles Busquets,5,30.0,1,0,27.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,5.6541836789288356
1997-01-01,1386,Vladimir But,14,19.0,9,8,740.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,43.70321330099216
1997-01-01,974,Darko Butorović,12,26.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,8.871752626834864
1997-01-01,975,Nicky Butt,8,22.0,7,7,542.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,32.87583842867347
1997-01-01,582,Valyantsin Byalkevich,43,24.0,2,1,103.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,9.688912994557029
1997-01-01,1142,Santiago Cañizares,1,27.0,6,6,540.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,32.620475813760294
1997-01-01,1556,Fabio Cannavaro,333,23.0,5,5,450.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,27.870731176375212
1997-01-01,1557,Hikmet Çapanoğlu,94,20.0,1,1,62.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,7.441721983321073
1997-01-01,1558,Capucho,12,25.0,5,1,240.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,17.14550135002179
1997-01-01,1559,Roberto Carlos,1,24.0,9,9,808.0,2,0.0,0.0,0.0,3,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,47.58472504767246
1997-01-01,1560,Stéphane Carnot,28,25.0,6,0,117.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,11.016798592105546
1997-01-01,1561,Jurgen Cavens,261,18.0,3,0,40.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,6.624561615598909
1997-01-01,1562,Albert Celades,5,21.0,5,5,447.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,27.717513607427303
1997-01-01,1148,Júlio César,14,34.0,7,7,660.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,38.90239614062444
1997-01-01,77,Recep Çetin,94,31.0,6,6,509.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,31.037227601298603
1997-01-01,1150,Stéphane Chapuisat,14,28.0,9,9,801.0,4,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,48.04437775451618
1997-01-01,1151,Chendo,1,35.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,8.871752626834864
1997-01-01,1563,Enrico Chiesa,333,26.0,6,6,524.0,3,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,33.02905599762138
1997-01-01,1564,Youssef Chippo,12,24.0,1,1,66.0,0,0.0,0.0,0.0,2,2,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,7.339576937355802
1997-01-01,1565,Philippe Christanval,28,18.0,3,2,216.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,15.613325660542728
1997-01-01,1566,Vladimír Cifranič,76,22.0,1,0,6.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,4.581660696293494
1997-01-01,1567,Dragan Ćirić,5,22.0,6,3,318.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,21.282375711615252
1997-01-01,1568,Édouard Cissé,27,19.0,3,1,115.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,10.45500083929656
1997-01-01,1569,Martin Čížek,76,23.0,5,5,406.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,25.623540165139257
1997-01-01,1570,Geoffrey Claeys,22,22.0,2,1,147.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,11.936104005792982
1997-01-01,1571,Michael Clegg,8,20.0,1,0,44.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,6.522416569633638
1997-01-01,1572,Phillip Cocu,21,26.0,6,6,540.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,33.02905599762138
1997-01-01,1393,Andy Cole,8,25.0,7,6,533.0,5,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,34.45908664113517
1997-01-01,1573,John Collins,28,29.0,9,9,767.0,1,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,45.08217142152331
1997-01-01,1394,Sérgio Conceição,12,22.0,4,4,224.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,16.175123413351717
1997-01-01,1574,David Connolly,22,20.0,4,2,141.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,11.936104005792982
1997-01-01,1156,Antonio Conte,9,28.0,9,6,585.0,0,0.0,0.0,0.0,3,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,35.378392054822605
1997-01-01,1575,Rui Correia,12,29.0,6,6,540.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,32.620475813760294
1997-01-01,1576,Osman Coşkun,50,25.0,3,1,148.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,12.140394097723526
1997-01-01,1396,Costa,12,23.0,3,2,117.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,10.55714588526183
1997-01-01,1577,Costinha,28,22.0,3,1,113.0,1,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,10.761435977192372
1997-01-01,92,Fernando Couto,5,27.0,4,3,310.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,20.567360389858358
1997-01-01,1578,Hernán Crespo,333,22.0,6,5,441.0,2,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,28.381456406201565
1997-01-01,1579,Massimo Crippa,333,32.0,5,4,418.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,26.23641044093088
1997-01-01,1580,Oceano da Cruz,87,35.0,4,4,347.0,2,0.0,1.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,23.27420410793803
1997-01-01,1581,Nikos Dabizas,85,23.0,5,3,311.0,1,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,21.180230665649976
1997-01-01,1582,Jon Dahl Tomasson,307,20.0,5,4,410.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,25.8278302570698
1997-01-01,1583,Ümit Davala,50,24.0,6,6,425.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,26.747135670757228
1997-01-01,982,Edgar Davids,9,24.0,5,4,379.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,24.244582044608098
1997-01-01,1584,Gilles De Bilde,21,26.0,6,6,518.0,3,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,32.722620859725566
1997-01-01,1585,Tim De Keyser,261,18.0,1,0,20.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,5.2966760180503885
1997-01-01,598,Filip De Wilde,87,33.0,6,6,472.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,29.147544250941095
1997-01-01,1586,Harry Decheiver,14,27.0,4,2,245.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,17.24764639598706
1997-01-01,600,Marc Degryse,21,31.0,2,1,61.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,7.543867029286345
1997-01-01,1158,Alessandro Del Piero,9,22.0,10,10,835.0,10,0.0,3.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,52.38554220804017
1997-01-01,1587,Patrick Deman,261,29.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,8.871752626834864
1997-01-01,1402,Raimond van der Gouw,8,34.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,8.871752626834864
1997-01-01,1588,Chris van der Weerden,21,24.0,2,2,107.0,0,0.0,0.0,0.0,1,1,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,9.739985517539663
1997-01-01,1589,Oktay Derelioğlu,94,21.0,6,6,505.0,4,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,32.46725824481239
1997-01-01,100,Didier Deschamps,9,28.0,8,8,635.0,0,0.0,0.0,0.0,2,1,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,37.62558306605857
1997-01-01,1159,Angelo Di Livio,9,31.0,7,7,460.0,0,0.0,0.0,0.0,0,1,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,28.53467397514947
1997-01-01,1590,Salif Diao,28,20.0,3,1,181.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.82578735615049
1997-01-01,1591,Djibril Diawara,28,22.0,3,3,270.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,18.371241901605035
1997-01-01,986,Dimas,9,28.0,8,4,504.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,31.088300124281236
1997-01-01,1592,Martin Djetou,28,22.0,9,9,657.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,39.05561370957235
1997-01-01,1593,Yuriy Dmytrulin,43,22.0,8,8,676.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,39.87277407729452
1997-01-01,1594,Didier Domi,27,19.0,4,4,316.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,20.87379552775417
1997-01-01,609,Ljubinko Drulović,12,28.0,6,4,460.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,28.534673975149467
1997-01-01,1595,Pierre Ducrocq,27,20.0,2,1,98.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,9.433550379643853
1997-01-01,1596,Jerzy Dudek,22,24.0,6,6,540.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,32.620475813760294
1997-01-01,1405,Christophe Dugarry,5,25.0,3,1,188.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,14.183295017028938
1997-01-01,611,Franck Dumas,28,29.0,7,7,586.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,35.12302943990943
1997-01-01,1597,Peter Dzúrik,335,28.0,4,4,360.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,23.120986538990124
1997-01-01,1598,Jan Willem van Ede,21,34.0,1,0,1.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,4.326298081380317
1997-01-01,1599,Claus Eftevaag,261,27.0,5,5,430.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,26.849280716722504
1997-01-01,123,Johnny Ekström,54,32.0,5,4,306.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,20.51628786687572
1997-01-01,1600,Giovane Élber,3,25.0,8,7,647.0,3,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,39.61741146238134
1997-01-01,1163,Emerson,37,21.0,7,6,534.0,4,0.0,0.0,0.0,3,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,34.101578980256726
1997-01-01,1164,Luis Enrique,5,27.0,3,3,270.0,3,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,19.596982453188282
1997-01-01,621,Arif Erdem,50,25.0,6,3,256.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,18.11587928669186
1997-01-01,1601,Emre Eren,94,20.0,2,0,43.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,6.624561615598909
1997-01-01,127,Peter Eriksson,54,28.0,6,3,313.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,21.027013096702074
1997-01-01,990,Magnus Erlingmark,54,29.0,5,5,450.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,27.870731176375212
1997-01-01,133,Ernest Faber,21,25.0,5,5,450.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,27.870731176375212
1997-01-01,1602,Ľubomír Faktor,335,30.0,4,0,69.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,8.258882351043239
1997-01-01,992,Wolfgang Feiersinger,14,32.0,9,9,825.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,47.63579757065508
1997-01-01,1603,Markus Feldhoff,37,22.0,3,1,105.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,9.944275609470205
1997-01-01,993,Abelardo Fernández,5,27.0,2,2,180.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,14.030077448081034
1997-01-01,1170,Ciro Ferrara,9,30.0,5,5,450.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,27.870731176375212
1997-01-01,139,Albert Ferrer,5,27.0,4,4,360.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,23.120986538990124
1997-01-01,1604,Luís Figo,5,24.0,5,5,442.0,1,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,27.870731176375212
1997-01-01,628,Iulian Filipescu,50,23.0,4,4,355.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,22.865623924076946
1997-01-01,1605,Thorsten Fink,3,29.0,8,4,511.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,31.445807785159683
1997-01-01,1606,Stefano Fiore,333,22.0,5,2,215.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,15.868688275455904
1997-01-01,630,António Folha,12,26.0,3,2,125.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,10.965726069122914
1997-01-01,1607,Daniel Fonseca,9,27.0,6,1,185.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,14.898310338785835
1997-01-01,1608,Laurent Fournier,27,32.0,5,5,402.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,25.419250073208715
1997-01-01,631,Henk Fräser,22,31.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1997-01-01,1176,Steffen Freund,14,27.0,8,7,576.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,34.76552177903098
1997-01-01,632,Martin Frýdek,37,28.0,3,0,44.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,7.237431891390531
1997-01-01,1609,Petr Gabriel,76,24.0,6,3,348.0,1,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,23.22313158495539
1997-01-01,1610,Dani García,1,22.0,1,0,10.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,4.785950788224035
1997-01-01,1611,Jean-Paul van Gastel,22,25.0,6,6,540.0,2,0.0,1.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,33.43763618148246
1997-01-01,1612,Franck Gava,27,27.0,6,6,512.0,2,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,32.00760553796867
1997-01-01,1613,Grigoris Georgatos,85,24.0,6,5,399.0,1,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,25.8278302570698
1997-01-01,1614,Aleksei Gerasimenko,43,26.0,2,2,158.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,12.497901758601973
1997-01-01,1615,Frank Gerster,3,21.0,1,0,33.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,5.960618816824648
1997-01-01,1616,Stelios Giannakopoulos,85,23.0,5,3,238.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,17.451936487917603
1997-01-01,638,Ryan Giggs,8,23.0,5,5,435.0,1,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,27.513223515496758
1997-01-01,1617,Keith Gillespie,307,22.0,5,5,450.0,0,0.0,0.0,0.0,3,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,27.870731176375212
