idPartido,Temporada,Ronda,Local,Visitante,Evento,GolesLocal,GolesVisitante,VictoriaLocal,Empate,VictoriaVisitante,%_Victorias_Local,%_Empate,%_Victoria_Visitante,%_Equipo1_Ganado,%_Equipo2_Ganado,%_1_G_Temporada,%_1_G_Temporada_L,%_1_E_Temporada_L,%_1_P_Temporada_L,1_Media_G,1_Media_G_Local,1_Media_Goles_PP,1_ValorJugadores,1_MediaJugadores,%_2_G_Temporada,%_2_G_Temporada_L,%_2_E_Temporada_L,%_2_P_Temporada_L,2_Media_G,2_Media_G_Local,2_Media_Goles_PP,2_ValorJugadores,2_MediaJugadores
206,2022-01-01,Group stage,37,38,BayArena,0,0,0,1,0,100.0,0.0,0.0,0.0,100.0,20.0,50.0,0.0,50.0,0.2,0.5,0.8,0.0,,42.86,50.0,0.0,50.0,0.43,0.5,1.14,0.0,
207,2022-01-01,Group stage,4,90,Anfield,2,0,1,0,0,80.0,20.0,0.0,20.0,60.0,57.14,66.67,0.0,33.33,0.57,0.67,2.43,0.0,,77.78,80.0,20.0,0.0,0.78,0.8,2.89,0.0,
208,2022-01-01,Group stage,49,6,Ibrox Stadium,1,3,0,0,1,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.2,0.0,,20.0,33.33,0.0,66.67,0.2,0.33,1.6,0.0,
209,2022-01-01,Group stage,87,41,Estádio José Alvalade,1,2,0,0,1,0.0,0.0,100.0,100.0,0.0,40.0,50.0,0.0,50.0,0.4,0.5,1.4,0.0,,28.57,25.0,25.0,50.0,0.29,0.25,0.71,0.0,
210,2022-01-01,Group stage,17,33,Orange Vélodrome,1,2,0,0,1,100.0,0.0,0.0,0.0,100.0,40.0,50.0,0.0,50.0,0.4,0.5,1.4,0.0,,28.57,50.0,50.0,0.0,0.29,0.5,0.86,0.0,
211,2022-01-01,Group stage,3,7,Allianz Arena,2,0,1,0,0,0.0,16.67,83.33,50.0,33.33,77.78,75.0,25.0,0.0,0.78,0.75,2.22,0.0,,58.33,66.67,16.67,16.67,0.58,0.67,1.58,0.0,
212,2022-01-01,Group stage,299,5,Doosan Arena,2,4,0,0,1,66.67,0.0,33.33,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.6,0.0,,20.0,33.33,33.33,33.33,0.2,0.33,1.6,0.0,
213,2022-01-01,Group stage,1,16,Estadio Santiago Bernabéu,5,1,1,0,0,0.0,0.0,100.0,100.0,0.0,63.64,80.0,20.0,0.0,0.64,0.8,1.91,0.0,,0.0,0.0,33.33,66.67,0.0,0.0,0.6,0.0,
214,2022-01-01,Group stage,92,68,Stadion Miejski Legii Warszawa im. Marsz...,0,4,0,0,1,0.0,0.0,100.0,100.0,0.0,20.0,0.0,100.0,0.0,0.2,0.0,1.6,0.0,,42.86,50.0,25.0,25.0,0.43,0.5,1.43,0.0,
215,2022-01-01,Group stage,15,80,Etihad Stadium,3,1,1,0,0,33.33,0.0,66.67,100.0,0.0,58.33,100.0,0.0,0.0,0.58,1.0,2.42,0.0,,20.0,33.33,0.0,66.67,0.2,0.33,1.0,0.0,
216,2022-01-01,Group stage,11,235,Stamford Bridge,2,1,1,0,0,100.0,0.0,0.0,0.0,100.0,44.44,50.0,25.0,25.0,0.44,0.5,1.11,0.0,,20.0,33.33,33.33,33.33,0.2,0.33,0.6,0.0,
217,2022-01-01,Group stage,153,14,Parken,1,1,0,1,0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,42.86,50.0,50.0,0.0,0.43,0.5,1.43,0.0,
218,2022-01-01,Group stage,9,28,Allianz Stadium,1,2,0,0,1,100.0,0.0,0.0,0.0,100.0,20.0,50.0,0.0,50.0,0.2,0.5,1.6,0.0,,42.86,50.0,25.0,25.0,0.43,0.5,2.0,0.0,
219,2022-01-01,Group stage,2,184,Stadio Giuseppe Meazza,4,0,1,0,0,0.0,100.0,0.0,0.0,0.0,36.36,60.0,0.0,40.0,0.36,0.6,1.0,0.0,,20.0,33.33,33.33,33.33,0.2,0.33,1.0,0.0,
220,2022-01-01,Group stage,298,10,Sammy Ofer Stadium,1,6,0,0,1,100.0,0.0,0.0,0.0,100.0,20.0,50.0,0.0,50.0,0.2,0.5,1.2,0.0,,55.56,60.0,20.0,20.0,0.56,0.6,2.22,0.0,
221,2022-01-01,Round of 16,28,3,Parc des Princes,0,1,0,0,1,50.0,0.0,50.0,33.33,66.67,57.14,66.67,33.33,0.0,0.57,0.67,2.29,0.0,,77.78,80.0,20.0,0.0,0.78,0.8,2.33,0.0,
222,2022-01-01,Round of 16,2,33,Stadio Giuseppe Meazza,1,0,1,0,0,0.0,66.67,33.33,0.0,33.33,36.36,60.0,0.0,40.0,0.36,0.6,1.27,0.0,,42.86,50.0,50.0,0.0,0.43,0.5,1.14,0.0,
223,2022-01-01,Round of 16,14,11,Signal Iduna Park,1,0,1,0,0,100.0,0.0,0.0,0.0,100.0,28.57,33.33,66.67,0.0,0.29,0.33,1.43,0.0,,55.56,60.0,20.0,20.0,0.56,0.6,1.33,0.0,
224,2022-01-01,Round of 16,38,10,Jan Breydelstadion,0,2,0,0,1,100.0,0.0,0.0,0.0,100.0,42.86,66.67,0.0,33.33,0.43,0.67,1.14,0.0,,55.56,60.0,20.0,20.0,0.56,0.6,2.67,0.0,
225,2022-01-01,Round of 16,4,1,Anfield,2,5,0,0,1,55.56,11.11,33.33,22.22,66.67,71.43,100.0,0.0,0.0,0.71,1.0,2.43,0.0,,63.64,83.33,16.67,0.0,0.64,0.83,1.91,0.0,
226,2022-01-01,Round of 16,41,90,Deutsche Bank Park,0,2,0,0,1,100.0,0.0,0.0,0.0,100.0,42.86,33.33,33.33,33.33,0.43,0.33,1.0,0.0,,66.67,80.0,20.0,0.0,0.67,0.8,2.67,0.0,
227,2022-01-01,Round of 16,68,15,Red Bull Arena,1,1,0,1,0,80.0,0.0,20.0,20.0,80.0,57.14,66.67,0.0,33.33,0.57,0.67,1.86,0.0,,66.67,100.0,0.0,0.0,0.67,1.0,2.58,0.0,
228,2022-01-01,Round of 16,7,12,Stadio Giuseppe Meazza,1,0,1,0,0,60.0,40.0,0.0,40.0,20.0,50.0,60.0,20.0,20.0,0.5,0.6,1.5,0.0,,57.14,50.0,25.0,25.0,0.57,0.5,1.71,0.0,
